time_to_first_minus_thirty,company_name,time_to_first_plus_twenty,strike_price,low_return,ever_itm,time_to_first_plus_thirty_timestamp,avg_return,underlying_purchase_price,theo,delta,time_to_first_plus_hundred,time_spent_below_zero_in_hours,avg_ask,time_to_first_plus_ten,time_to_first_plus_fifty,industry_type,time_to_first_minus_ten,gamma,itm_time,low,expires_at,tier,implied_volatility,time_spent_above_fifty_in_hours,vega,time_to_first_minus_thirty_timestamp,time_to_first_minus_fifty,time_to_first_minus_ten_timestamp,amount_of_time_above_hundred_percent,bid,time_to_first_plus_hundred_timestamp,high_date_time,emojis,time_to_first_minus_fifty_timestamp,avg_seven_day_return,amount_of_time_above_zero_percent,days_to_expiry,time_to_first_minus_twenty,high_diff_time,time_to_first_plus_ten_timestamp,ticker_symbol,amount_of_time_above_thirty_percent,amount_of_time_above_itm_percent,time_to_first_plus_twenty_timestamp,time_spent_above_hundred_in_hours,avg_one_day_return,time_to_first_plus_fourty_timestamp,sector,current_return,alert_time,diff,amount_of_time_below_zero_percent,avg_fourteen_day_return,time_to_first_minus_fourty,buy_amount,theta,time_to_first_plus_fourty,avg_three_day_return,id,amount_of_time_above_ten_percent,option_symbol,time_to_first_minus_twenty_timestamp,ask,tags,time_to_first_plus_thirty,time_to_first_minus_fourty_timestamp,volume,option_type,high_return,low_date_time,avg_twentyone_day_return,low_diff_time,open_interest,high,time_spent_above_thirty_in_hours,time_to_first_plus_fifty_timestamp,rho,amount_of_time_above_fifty_percent
1053.163056,Salesforce.Com Inc,45.45694444,180,-45.02564103,FALSE,2021-07-16 14:03:57Z,-8.91391312,240.92,4.8746,-0.124,,318252.1458,4.440446735,0.160833333,45.45694444,Software Publishers,144.0525,0.0029,,2.68,2022-03-18,premium,0.351,45.45694444,0.4058,2021-08-27 13:46:19Z,,2021-07-20 16:39:41Z,0,4.8,,2021-07-16 14:03:57Z,???????,,3.474178404,25.25773196,189,192.5322222,45.45694444,2021-07-14 16:46:11Z,CRM,0.343642612,0,2021-07-16 14:03:57Z,0,5.327053898,2021-07-16 14:03:57Z,Technology,-43.79487179,2021-07-14 16:36:32Z,-25.28640213,74.74226804,-0.865384615,1149.171389,239850,-0.0287,45.45694444,6.699751861,d08db034-6fb8-4ef8-bf78-2bddc3d1e08f,14.7766323,CRM220318P00180000,2021-07-22 17:08:28Z,4.95,-,45.45694444,2021-08-31 13:46:49Z,492,put,52.82051282,2021-09-02 13:46:06Z,-0.865384615,1197.159444,13,7.45,715.7258333,2021-07-16 14:03:57Z,-23.528,0.171821306
23.62666667,Clovis Oncology Inc,,5,-91.08280255,TRUE,,-37.98791442,5.48,0.7842,0.6887,,13583.98139,0.486794872,0.127777778,,Pharmaceutical Preparation Manufacturing,3.089444444,0.2626,2021-07-14 16:45:51Z,0.07,2021-08-06,free,0.9755,0,0.0049,2021-07-15 16:15:47Z,525.3891667,2021-07-14 19:43:33Z,0,0.7,,2021-07-14 17:02:07Z,???????,2021-08-05 14:01:32Z,-16.54892878,6.41025641,-35,21.13722222,0.398888889,2021-07-14 16:45:51Z,CLVS,0,76.92307692,,0,-13.65272778,,Health Technology,-87.2611465,2021-07-14 16:38:11Z,-8.759124088,93.58974359,-16.54892878,49.895,40113.5,-0.0103,,-16.54892878,2668112c-10b1-4b45-bb4b-166ff102a25b,2.564102564,CLVS210806C00005000,2021-07-15 13:46:25Z,0.87,-,,2021-07-16 18:31:53Z,511,call,27.38853503,2021-08-05 14:17:41Z,-27.81969623,525.6583333,22,1,0,,0.1896,0
168.01,Snap Inc - Class A,21.12111111,60,-35.98233996,TRUE,2021-07-15 14:53:19Z,29.9978637,63.03,2.2495,-0.3392,117.1161111,8746.028889,2.944451613,0.112222222,23.61083333,Software Publishers,166.3080556,0.0398,2021-07-15 18:09:54Z,1.45,2021-07-23,premium,0.9195,4782.152778,0.0366,2021-07-21 16:39:49Z,,2021-07-21 14:57:42Z,0.64516129,2.24,2021-07-19 13:46:11Z,2021-07-19 13:46:11Z,????????????,,34.64229083,65.80645161,-49,167.7394444,117.1161111,2021-07-14 16:45:57Z,SNAP,47.74193548,29.67741935,2021-07-15 13:46:29Z,117.1161111,42.27147813,2021-07-15 15:09:55Z,Technology Services,-33.77483444,2021-07-14 16:39:13Z,-4.80723465,34.19354839,29.9978637,,748356,-0.1834,22.51166667,51.23222234,62eb171c-c328-41ed-83a3-8d0473e0ae47,59.35483871,SNAP210723P00060000,2021-07-21 16:23:35Z,2.29,-,22.235,,3304,put,114.1280353,2021-07-22 19:54:25Z,29.9978637,195.2533333,997,4.85,5490.89,2021-07-15 16:15:52Z,-0.5944,39.35483871
,NIO Inc - ADR,120.0677778,25,-21.93548387,FALSE,2021-07-27 14:17:29Z,2.732799213,42.92,3.0999,-0.1345,,394917.5942,3.184716776,0.237777778,333.2383333,Automobile Manufacturing,165.5816667,0.0069,,2.42,2022-09-16,free,0.6778,1144.852778,0.1008,,,2021-07-21 14:22:17Z,0,3.05,,2021-07-28 14:01:41Z,???????????????,,-2.747654999,35.51198257,371,168.1538889,333.2383333,2021-07-14 17:01:39Z,NIO,4.357298475,0,2021-07-19 16:51:27Z,0,-0.430107527,2021-07-27 16:49:20Z,Consumer Durables,-3.548387097,2021-07-14 16:47:23Z,-41.75209692,64.48801743,3.663054435,,159960,-0.0079,312.0325,-0.179799048,f99d8fbe-4c2f-4ba0-9728-7c1b91c1fcdb,22.44008715,NIO220916P00025000,2021-07-21 16:56:37Z,3.15,-,309.5016667,,516,put,64.51612903,2021-07-21 20:04:21Z,2.69857787,171.2827778,79,5.1,25983.58083,2021-07-28 14:01:41Z,-10.4347,0.326797386
45.25833333,Boeing Co.,,280,-92.59259259,FALSE,,-52.98849369,226.09,0.4038,0.0394,,105845.875,0.190396601,0.227777778,,Aerospace,24.83,0.0032,,0.03,2021-08-13,premium,0.4079,0,0.0554,2021-07-16 14:03:37Z,117.28,2021-07-15 17:37:55Z,0,0.35,,2021-07-15 16:15:51Z,??????????,2021-07-19 14:04:55Z,-20.32032032,2.83286119,-28,45.25833333,23.46222222,2021-07-14 17:01:47Z,BA,0,0,,0,2.520576132,,Industrials,-90.12345679,2021-07-14 16:48:07Z,23.84448671,97.16713881,-31.07583774,117.28,16402.5,-0.0374,,-3.096539162,220dced3-4011-4418-b594-261ea14aac95,0,BA210813C00280000,2021-07-16 14:03:37Z,0.46,-,,2021-07-19 14:04:55Z,405,call,18.51851852,2021-08-02 17:44:24Z,-48.96077512,456.9380556,14,0.48,0,,0.7033,0
218.605,BlackRock Institutional Trust Company N.A. - BTC iShares U.S. Real Est,116.9338889,100,-85.48387097,FALSE,2021-07-19 13:46:51Z,-32.59120826,105.52,0.62,-0.1771,,115011.3714,0.417934509,0.189444444,117.5144444,,45.19888889,0.0412,,0.09,2021-08-20,premium,0.1872,2433.955833,0.0875,2021-07-23 19:27:07Z,338.2397222,2021-07-16 14:02:45Z,0,0.6,,2021-07-19 19:05:46Z,?????????,2021-07-28 19:05:12Z,9.46160836,10.07556675,-21,167.5527778,122.2491667,2021-07-14 17:02:11Z,IYR,6.04534005,0,2021-07-19 13:46:51Z,0,-1.27688172,2021-07-19 13:46:51Z,Miscellaneous,-82.25806452,2021-07-14 16:50:49Z,-5.231235785,89.92443325,-6.916347731,332.9377778,248186,-0.022,116.9338889,-3.278688525,38cb5bad-e87a-4b31-b1b7-1569abd9a086,7.304785894,IYR210820P00100000,2021-07-21 16:23:59Z,0.64,-,116.9338889,2021-07-28 13:47:05Z,4003,put,101.6129032,2021-08-06 14:22:43Z,-24.5095265,549.5316667,112,1.25,2907.661944,2021-07-19 14:21:41Z,-1.9664,5.037783375
1176.349167,Pepsico Inc.,,150,-33.60995851,FALSE,,-6.080984404,154.64,6.025,-0.4074,,77544.26,5.65862069,0.145833333,,Soft Drink Manufacturing,1124.896667,0.0202,,4,2022-01-21,premium,0.17,0,0.4308,2021-09-01 17:14:29Z,,2021-08-30 13:47:20Z,0,5.95,,2021-07-15 15:59:16Z,????????,,-0.61549101,19.21182266,133,1129.371389,23.09555556,2021-07-14 17:02:17Z,PEP,0,0,,0,0.821407401,,Consumer Defensive,-31.95020747,2021-07-14 16:53:32Z,-3.000517331,80.78817734,-0.880171005,,610935,-0.0226,,-0.224474526,e8fee8fc-7cc9-4eb0-8e85-dc6eba4dbd11,0,PEP220121P00150000,2021-08-30 18:15:49Z,6.1,-,,,1014,put,9.543568465,2021-09-01 19:48:38Z,-0.933609959,1178.918333,114,6.6,0,,-36.1561,0
,Cinemark Holdings Inc,20.87916667,15,0,TRUE,2021-07-15 13:47:19Z,61.37096774,16.98,0.5,-0.2335,117.1602778,6041.412778,0.806854839,0.136666667,20.87916667,Motion Picture Theaters (except Drive-Ins),,0.0923,2021-07-19 17:25:52Z,0.5,2021-08-20,free,0.6129,25087.53944,0.0166,,,,20.96774194,0.45,2021-07-19 14:04:11Z,2021-07-19 19:04:37Z,????????,,61.13475177,85.88709677,-21,,122.1675,2021-07-14 17:02:46Z,CNK,50.80645161,21.37096774,2021-07-15 13:47:19Z,15236.42583,29.59183673,2021-07-15 13:47:19Z,Consumer Services,20,2021-07-14 16:54:34Z,-11.66077739,14.11290323,59.54248366,,51250,-0.0137,20.87916667,36.2295082,5f5d34e4-9541-4095-907e-00896ac8bc18,75.40322581,CNK210820P00015000,,0.55,-,20.87916667,,1025,put,180,2021-07-14 17:18:46Z,70.16949153,0.403333333,320,1.4,39000.08917,2021-07-15 13:47:19Z,-0.4542,35.08064516
,ViacomCBS Inc - Class B,116.8383333,32.5,-10.86614173,FALSE,2021-07-19 14:21:21Z,13.36759754,42.19,3.175,-0.2176,524.8433333,251234.4939,3.599421222,0.099444444,476.8380556,Television Broadcasting,1317.458611,0.0148,,2.83,2022-09-16,premium,0.4325,8947.453056,0.1341,,,2021-09-07 14:23:44Z,0.107181136,3.1,2021-08-05 13:46:49Z,2021-08-05 13:46:49Z,?????????,,15.8636639,76.52733119,371,,524.8433333,2021-07-14 17:02:11Z,VIAC,9.11039657,0,2021-07-19 13:46:31Z,524.8433333,7.890085168,2021-07-19 14:21:21Z,Communication Services,-2.362204724,2021-07-14 16:56:13Z,-22.96752785,23.47266881,13.29462196,,182880,-0.007,117.4188889,9.203562669,28013868-2a64-4163-a2ea-2d51f13c77f0,40.51446945,VIAC220916P00032500,,3.25,-,117.4188889,,576,put,104.7244094,2021-09-07 19:17:06Z,19.90820666,1322.348056,121,6.5,47969.1475,2021-08-03 13:46:30Z,-14.5421,1.822079314
981.0305556,BlackRock Institutional Trust Company N.A. - BTC iShares iBoxx USD Hig,117.2852778,81,-54.95495495,FALSE,2021-07-19 14:55:33Z,-12.68555622,87.79,0.555,-0.1622,,618041.5533,0.484595163,0.230833333,337.1997222,,215.5558333,0.0391,,0.25,2021-11-19,premium,0.1201,337.1997222,0.1271,2021-08-24 14:05:48Z,1173.008333,2021-07-23 16:37:19Z,0,0.5,,2021-07-28 18:15:57Z,??????????,2021-09-01 14:04:28Z,23.22535301,15.24710831,70,626.1733333,337.1997222,2021-07-14 17:17:49Z,HYG,4.206098843,0,2021-07-19 14:21:05Z,0,8.299789151,2021-07-19 17:24:45Z,Miscellaneous,-53.15315315,2021-07-14 17:03:58Z,-7.734366101,84.75289169,16.37684196,985.6841667,111000,-0.0075,120.3463889,8.077569095,c64b5795-765c-4e2d-9221-170ad4544a25,7.676130389,HYG211119P00081000,2021-08-09 19:14:22Z,0.61,-,117.8597222,2021-08-24 18:45:01Z,2000,put,69.36936937,2021-09-09 14:55:54Z,10.40960961,1365.865556,1,0.94,6011.489444,2021-07-28 18:15:57Z,-5.1959,0.105152471
332.9627778,Tilray Inc - Class 2,2.650277778,13,-90,TRUE,2021-07-14 19:59:13Z,117.8676471,15.51,0.1986,-0.1352,23.99805556,16387.6925,0.435735294,0.227777778,20.70055556,Medicinal and Botanical Manufacturing,332.9627778,0.0808,2021-07-27 14:17:49Z,0.02,2021-07-30,free,0.8236,31663.17972,0.0071,2021-07-28 14:01:54Z,332.9627778,2021-07-28 14:01:54Z,59.19117647,0.19,2021-07-15 17:04:01Z,2021-07-27 17:39:49Z,???????,2021-07-28 14:01:54Z,136.3028169,81.61764706,-42,332.9627778,312.5947222,2021-07-14 17:17:48Z,TLRY,72.05882353,8.088235294,2021-07-14 19:43:09Z,27824.94333,94.6875,2021-07-15 13:46:10Z,Process Industries,-90,2021-07-14 17:04:08Z,-16.18310767,18.38235294,127.4615385,332.9627778,15680,-0.0182,20.70055556,115.0833333,0e3b775e-8293-4458-a960-c0af1d14bd6d,80.51470588,TLRY210730P00013000,2021-07-28 14:01:54Z,0.21,-,2.918055556,2021-07-28 14:01:54Z,784,put,410,2021-07-29 14:37:30Z,117.8676471,357.5561111,138,1.02,32686.45028,2021-07-15 13:46:10Z,-0.1016,68.75
22.59527778,Li Auto Inc - ADR,116.6444444,32,-95.63318777,TRUE,2021-07-19 13:45:18Z,-31.73216885,30.3,2.3149,-0.6839,,19652.84583,1.563333333,0.198611111,,Automobile Manufacturing,21.22027778,0.1135,2021-07-14 17:18:33Z,0.1,2021-07-23,premium,0.6523,0,0.0171,2021-07-15 15:42:21Z,164.6755556,2021-07-15 14:19:51Z,0,2.21,,2021-07-19 14:21:58Z,????????,2021-07-21 13:47:10Z,-26.8405191,9.604519774,-49,21.22027778,117.2555556,2021-07-14 17:18:33Z,LI,1.694915254,74.01129944,2021-07-19 13:45:18Z,0,-9.597889374,2021-07-19 14:21:58Z,Producer Manufacturing,-24.45414847,2021-07-14 17:06:38Z,5.610561056,90.39548023,-31.73216885,164.6755556,1782994,-0.0623,117.2555556,-9.170305677,008093e3-cd4c-49f5-8884-4026db8ff25c,3.95480226,LI210723P00032000,2021-07-15 14:19:51Z,2.37,-,116.6444444,2021-07-21 13:47:10Z,7786,put,55.02183406,2021-07-22 19:37:20Z,-31.73216885,194.5116667,869,3.55,351.6994444,,-0.578,0
2.586944444,Amazon.com Inc.,,4140,-95.65217391,FALSE,,-68.12563618,3716.65,2.99,0.0353,,6636.279167,0.953043478,0.161666667,,Electronic Shopping and Mail-Order Houses,0.435555556,0.0004,,0.13,2021-07-23,premium,0.371,0,0.4578,2021-07-14 19:44:31Z,21.44666667,2021-07-14 17:35:26Z,0,2.78,,2021-07-14 17:19:00Z,??????????,2021-07-15 14:36:06Z,-67.82314675,0,-49,1.779444444,0.161666667,2021-07-14 17:19:00Z,AMZN,0,0,,0,-48.99665552,,Consumer Discretionary,-95.65217391,2021-07-14 17:09:18Z,11.39063404,100,-68.12563618,20.885,150098,-0.9279,,-54.41530247,913fa21d-c446-4881-b29f-20fcb2aa6e16,0,AMZN210723C04140000,2021-07-14 18:56:04Z,3.2,-,,2021-07-15 14:02:24Z,502,call,2.006688963,2021-07-22 16:35:21Z,-68.12563618,191.4341667,1,3.05,0,,3.2136,0
212.9027778,Abbvie Inc,20.59444444,109,-95.23809524,FALSE,2021-07-19 14:21:43Z,-13.51896691,116.99,0.4186,-0.1176,,26795.64806,0.363220339,0.121944444,117.465,Pharmaceutical Preparation Manufacturing,24.14972222,0.0279,,0.02,2021-07-30,free,0.2878,2279.352222,0.0485,2021-07-23 14:05:32Z,214.3244444,2021-07-15 17:20:21Z,0,0.39,,2021-07-19 17:59:11Z,??????????,2021-07-23 15:30:50Z,18.9802336,24.29378531,-42,166.9236111,120.7969444,2021-07-14 17:18:41Z,ABBV,12.99435028,0,2021-07-15 13:47:02Z,0,6.150793651,2021-07-19 14:21:43Z,Healthcare,-95.23809524,2021-07-14 17:11:22Z,-6.829643559,75.70621469,-7.781649245,212.9027778,49980,-0.0432,117.1725,6.150793651,4597b80e-887f-4c4a-8860-1da02b494b43,19.7740113,ABBV210730P00109000,2021-07-21 16:06:47Z,0.45,-,117.1725,2021-07-23 14:05:32Z,1190,put,104.7619048,2021-07-30 16:40:59Z,-13.51896691,383.4936111,136,0.86,2782.868056,2021-07-19 14:39:16Z,-0.6271,10.73446328
192.4897222,Uber Technologies Inc,20.57277778,44.5,-94.20289855,TRUE,2021-07-15 17:54:42Z,48.24718391,47.59,1.04,-0.2719,117.1516667,34775.06472,1.534358354,0.109444444,116.5711111,Software and Other Prerecorded Compact Disc  Tape  and Record Reproducing,166.6233333,0.0567,2021-07-29 13:46:18Z,0.06,2021-08-06,premium,0.488,63715.94778,0.0398,2021-07-22 17:41:22Z,548.8861111,2021-07-21 15:49:23Z,16.70702179,1.02,2021-07-19 14:21:05Z,2021-08-05 13:46:36Z,????,2021-08-06 14:05:09Z,22.33370494,71.18644068,-35,167.465,524.5769444,2021-07-14 17:18:33Z,UBER,46.48910412,33.65617433,2021-07-15 13:46:21Z,32458.95778,16.08005521,2021-07-19 13:46:15Z,Technology Services,-78.74396135,2021-07-14 17:11:59Z,-6.492960706,28.81355932,18.70731301,526.7913889,46161,-0.0419,116.5711111,18.21256039,73e88b64-5220-4917-9d9f-464333f29f1b,61.7433414,UBER210806P00044500,2021-07-21 16:39:53Z,1.05,-,24.71194444,2021-08-05 15:59:28Z,446,put,354.1062802,2021-08-06 19:04:47Z,55.47376224,553.88,23,4.7,70164.44917,2021-07-19 13:46:15Z,-0.8867,40.1937046
477.8283333,Lumen Technologies Inc,44.98805556,11,-76.47058824,FALSE,2021-07-16 14:19:35Z,6.427893738,13.28,0.085,-0.0885,116.4411111,128759.8692,0.09046371,0.231388889,50.8375,Telecommunications Resellers,21.55638889,0.082,,0.02,2021-08-20,premium,0.4617,14436.65722,0.0068,2021-08-03 15:10:00Z,646.3455556,2021-07-15 14:53:41Z,2.620967742,0.08,2021-07-19 13:46:46Z,2021-08-04 17:38:44Z,???????,2021-08-10 15:41:02Z,25.84921292,38.50806452,-21,290.1213889,504.3072222,2021-07-14 17:34:11Z,LUMN,13.30645161,0,2021-07-16 14:19:35Z,5799.258333,6.862745098,2021-07-16 20:10:33Z,Communication Services,-76.47058824,2021-07-14 17:20:18Z,-17.1686747,61.49193548,17.55656109,480.9497222,21488,-0.0042,50.8375,11.2662014,cb17464a-635d-4e0a-8feb-4885a277d0e6,38.50806452,LUMN210820P00011000,2021-07-26 19:27:35Z,0.09,-,44.98805556,2021-08-03 18:17:17Z,2528,put,288.2352941,2021-08-12 13:46:24Z,17.49019608,692.435,395,0.33,22615.70361,2021-07-16 20:10:33Z,-0.1282,9.879032258
,Tencent Music Entertainment Group - ADR,24.01388889,12,-8.571428571,TRUE,2021-07-16 13:47:02Z,282.7957932,12.72,0.525,-0.3349,116.4277778,123.6511111,2.009677914,0.2275,44.44222222,Radio Networks,20.98694444,0.169,2021-07-16 13:47:02Z,0.48,2021-08-20,free,0.5314,301755.4733,0.0148,,,2021-07-15 14:19:43Z,81.59509202,0.5,2021-07-19 13:46:10Z,2021-08-20 13:46:20Z,???????????,,70.86519115,97.54601227,-21,,884.4305556,2021-07-14 17:34:09Z,TME,94.63190184,94.63190184,2021-07-15 17:21:20Z,290229.1461,28.29365079,2021-07-16 13:47:02Z,Technology Services,776.1904762,2021-07-14 17:20:30Z,-5.660377358,2.45398773,149.3914322,,523110,-0.0106,44.44222222,38.36965295,4d49087c-9c35-4d73-917b-9c08519d5db3,96.7791411,TME210820P00012000,,0.55,-,44.44222222,,9964,put,871.4285714,2021-07-15 14:19:43Z,169.5440729,20.98694444,990,5.1,301755.4733,2021-07-16 13:47:02Z,-0.4867,94.63190184
121.9680556,Pinterest Inc - Class A,0.458055556,66,-86.13861386,FALSE,2021-07-14 18:06:49Z,-16.41479937,70.8,0.505,-0.1694,116.6805556,13587.10833,0.422105263,20.95138889,24.78777778,,119.2130556,0.0468,,0.07,2021-07-23,premium,0.4811,569.105,0.0283,2021-07-19 19:21:05Z,146.1033333,2021-07-19 16:35:47Z,1.973684211,0.5,2021-07-19 14:03:50Z,2021-07-19 14:22:20Z,?????????,2021-07-20 19:29:12Z,-12.11291342,42.76315789,-49,120.5775,116.9888889,2021-07-15 14:20:05Z,PINS,16.44736842,0,2021-07-14 17:50:29Z,350.915,25,2021-07-15 13:46:47Z,Technology Services,-78.21782178,2021-07-14 17:23:00Z,-6.779661017,57.23684211,-16.41479937,142.1427778,38582,-0.0744,20.39638889,25.52441685,9fb723dd-04d6-4555-ad4d-99072ae2cd3b,38.81578947,PINS210723P00066000,2021-07-19 17:57:39Z,0.51,-,0.730277778,2021-07-20 15:31:34Z,764,put,199.009901,2021-07-22 15:26:56Z,-16.41479937,190.0655556,53,1.51,1089.421944,2021-07-15 18:10:16Z,-0.313,4.605263158
,VanEck Vectors ETF Trust - VanEck Vectors Junior Gold Miners ETF,116.3488889,44,-2.083333333,TRUE,2021-07-19 14:39:03Z,34.0766059,46.7,4.8021,-0.3634,,221.5763889,6.435677083,0.153888889,837.2144444,,,0.0238,2021-07-19 14:21:30Z,4.7,2022-06-17,premium,0.3512,56299.21778,0.1688,,,,0,4.75,,2021-08-20 20:09:06Z,?????????,,20.16059028,97.22222222,280,,890.7227778,2021-07-14 17:34:58Z,GDXJ,65.79861111,82.11805556,2021-07-19 13:46:40Z,0,1.30952381,2021-08-09 16:16:27Z,Miscellaneous,37.5,2021-07-14 17:25:44Z,-5.781584582,2.777777778,18.55742297,,297600,-0.0087,622.8452778,1.30952381,7ab4073c-5b23-4095-8507-3a39b276de69,86.97916667,GDXJ220617P00044000,,4.85,-,117.2219444,,620,put,73.95833333,2021-07-14 18:23:36Z,16.38569079,0.964444444,20,8.35,308383.1775,2021-08-18 14:38:36Z,-20.1824,11.28472222
1129.080833,BlackRock Institutional Trust Company N.A. - BTC iShares MSCI EAFE ETF,44.31805556,74,-41.44736842,FALSE,2021-07-19 13:46:11Z,-6.160852499,79.78,1.52,-0.2514,,571798.8828,1.426355042,0.109444444,116.3080556,,525.1330556,0.0335,,0.89,2021-12-17,free,0.1822,3858.454722,0.1661,2021-08-30 18:32:33Z,,2021-08-05 14:35:41Z,0,1.49,,2021-07-20 13:46:45Z,??????????,,33.88847994,30.67226891,98,668.3233333,140.3175,2021-07-14 17:34:16Z,EFA,5.567226891,0,2021-07-16 13:46:47Z,0,14.21858217,2021-07-19 13:46:11Z,Miscellaneous,-34.21052632,2021-07-14 17:27:42Z,-7.24492354,69.32773109,24.90131579,1198.129722,151848,-0.01,116.3080556,15.49955397,36596046-0ef8-4f67-84a6-5b9983ea7e1b,22.89915966,EFA211217P00074000,2021-08-11 13:47:06Z,1.55,-,116.3080556,2021-09-02 15:35:29Z,999,put,78.94736842,2021-09-07 17:15:30Z,17.08611807,1319.796667,100,2.72,7352.827222,2021-07-19 13:46:11Z,-9.2309,3.256302521
165.2022222,Plug Power Inc,1.441388889,20,-86.04651163,FALSE,2021-07-19 13:46:17Z,-40.7851963,27.05,0.2149,-0.0725,,98053.98472,0.127311828,0.096111111,116.2977778,Other Commercial and Service Industry Machinery Manufacturing,46.55277778,0.0227,,0.03,2021-08-06,premium,0.892,589.6761111,0.0094,2021-07-21 14:40:33Z,188.8283333,2021-07-16 16:01:35Z,0,0.21,,2021-07-19 13:46:17Z,????,2021-07-22 14:18:07Z,5.496828753,18.8172043,-35,165.2022222,116.2977778,2021-07-14 17:34:11Z,PLUG,2.956989247,0,2021-07-14 18:54:54Z,0,9.539629805,2021-07-19 13:46:17Z,Electronic Technology,-76.74418605,2021-07-14 17:28:25Z,-26.06284658,81.1827957,-21.51162791,188.5419444,52911.5,-0.0181,116.2977778,8.238076468,8f1c92ec-d1e7-40bf-9678-89d92c95c9a6,13.44086022,PLUG210806P00020000,2021-07-21 14:40:33Z,0.22,-,116.2977778,2021-07-22 14:00:56Z,2461,put,67.44186047,2021-07-30 14:06:20Z,-39.79185404,380.6319444,819,0.36,1344.065833,2021-07-19 13:46:17Z,-0.138,1.344086022
50.29972222,BlackRock Institutional Trust Company N.A. - BTC iShares Russell 2000,359.0072222,238,-59.0021692,FALSE,,-11.13719431,219.91,4.605,0.2787,,459908.1136,4.096575342,0.232777778,,,20.16611111,0.0118,,1.89,2021-12-17,premium,0.1976,0,0.482,2021-07-16 19:54:10Z,860.1713889,2021-07-15 13:46:09Z,0,4.57,,2021-09-02 16:11:04Z,?????????,2021-08-19 13:46:28Z,-15.01023495,27.39726027,98,24.3075,1198.581389,2021-07-14 17:50:09Z,IWM,0,0,2021-07-29 16:36:37Z,0,-12.06616052,,Miscellaneous,-5.856832972,2021-07-14 17:36:11Z,8.226092492,72.60273973,-9.953182187,116.1647222,254933,-0.0286,,-14.34288279,f94ee5be-db51-4322-b385-4cdf1cc2ac4b,8.008429926,IWM211217C00238000,2021-07-15 17:54:38Z,4.65,-,,2021-07-19 13:46:04Z,553,call,26.68112798,2021-08-19 18:46:24Z,-7.012969031,865.1702778,96,5.84,0,,24.2657,0
,Delta Air Lines  Inc.,49.7375,33,-13.15789474,FALSE,2021-07-19 13:46:17Z,34.35936076,40.81,1.1473,-0.1749,190.11,30704.03889,1.531696713,0.226944444,116.1591667,Scheduled Passenger Air Transportation,20.43138889,0.024,,0.99,2022-01-21,free,0.3636,151289.9178,0.076,,,2021-07-15 14:02:37Z,0.84835631,1.13,2021-07-22 15:43:20Z,2021-08-25 14:23:35Z,????,,24.30528877,94.27359491,133,,1004.780833,2021-07-14 17:50:21Z,DAL,52.27995758,0,2021-07-16 19:20:59Z,5988.298333,-1.535087719,2021-07-19 13:46:17Z,Industrials,-4.385964912,2021-07-14 17:36:44Z,-19.13746631,5.72640509,25.35947712,,51870,-0.0072,116.1591667,1.557773745,88bc1f1c-8e90-40aa-99fb-2a7a75e3f55f,80.06362672,DAL220121P00033000,,1.15,-,116.1591667,,455,put,180.7017544,2021-07-15 14:19:27Z,35.48151292,20.71194444,151,3.2,300361.2614,2021-07-19 13:46:17Z,-4.3349,25.98091198
46.10166667,SoFi Technologies Inc,1.806388889,16.5,-93.22033898,TRUE,2021-07-15 14:02:44Z,-27.60736196,15.58,0.295,0.3058,22.32583333,16000.91167,0.213558282,0.19,20.39777778,Financial Transactions Processing  Reserve  and Clearinghouse Activities,1.2675,0.2204,2021-07-21 20:04:53Z,0.02,2021-07-23,premium,0.6455,1082.077222,0.0086,2021-07-16 15:44:58Z,116.1247222,2021-07-14 18:54:55Z,1.226993865,0.29,2021-07-15 15:58:25Z,2021-07-15 16:15:39Z,????,2021-07-19 13:46:21Z,-21.98615421,25.15337423,-49,45.80972222,22.61305556,2021-07-14 17:50:16Z,SOFI,19.63190184,0.613496933,2021-07-14 19:27:15Z,44.93888889,26.1299435,2021-07-15 14:02:44Z,Finance  Insurance and Real Estate,-93.22033898,2021-07-14 17:38:52Z,5.905006418,74.84662577,-27.60736196,116.1247222,135464,-0.0306,20.39777778,16.13091759,81ab5687-2309-498d-bbd2-b3d7e81dd942,22.6993865,SOFI210723C00016500,2021-07-16 15:27:27Z,0.3,-,20.39777778,2021-07-19 13:46:21Z,4592,call,120.3389831,2021-07-23 14:38:36Z,-27.60736196,212.9955556,1152,0.65,1954.601389,2021-07-15 14:02:44Z,0.1119,12.26993865
